year,month,date,system,central,site,BOD,T_N,T_P,TOC
2022,1,2022.01.03,영산강,탐진강,탐진강5,1.7,2.113,0.13,2.2
2022,1,2022.01.03,영산강,황룡강,황룡강5,2.9,2.163,0.064,3.4
2022,1,2022.01.04,영산강,주암댐,주암댐,0.9,0.511,0.013,1.7
2022,1,2022.01.10,영산강,영산강상류,광주천2,6.9,5.507,0.362,7.8
2022,1,2022.01.10,영산강,영산강상류,풍영정천2,5.2,2.757,0.069,6.6
2022,1,2022.01.10,영산강,죽산보(영산강중류),평동천,2.1,9.761,0.281,3.8
2022,1,2022.01.10,영산강,죽산보(영산강중류),영산천,1.5,8.656,0.245,3.7
2022,1,2022.01.10,영산강,탐진강,탐진강4,3.6,2.224,0.1,3.8
2022,1,2022.01.13,영산강,고막원천,고막원천4,6.7,2.507,0.043,6
2022,1,2022.01.13,영산강,섬진강댐,관촌,1.2,2.295,0.006,1.3
2022,1,2022.01.13,영산강,섬진강댐하류,임실,1.1,1.325,0.004,2.8
2022,1,2022.01.13,영산강,섬진강하류,계산,2.2,2.06,0.013,2.5
2022,1,2022.01.13,영산강,영산강하류,삼포천2,3.6,5.177,0.148,7.2
2022,1,2022.01.13,영산강,영산강하류,함평,5,5.763,0.067,7.4
2022,1,2022.01.13,영산강,영산강하류,함평천3,3.1,4.893,0.08,6.1
2022,1,2022.01.13,영산강,영암천,영암천2,3.3,2.572,0.054,5.8
2022,1,2022.01.13,영산강,오수천,오수천2,1.2,2.335,0.014,2
2022,1,2022.01.13,영산강,주암댐,동복천2,1.4,1.055,0.014,1.4
2022,1,2022.01.13,영산강,죽산보(영산강중류),문평천,1.1,3.612,0.011,1.7
2022,1,2022.01.13,영산강,죽산보(영산강중류),영산포2,5.7,6.435,0.108,7.6
2022,1,2022.01.13,영산강,죽산보(영산강중류),만봉천,1.6,2.618,0.131,2.8
2022,1,2022.01.13,영산강,죽산보(영산강중류),장성천2,2.5,4.406,0.28,4
2022,1,2022.01.10,영산강,영산강상류,우치,3,2.839,0.074,4.4
2022,1,2022.01.10,영산강,영산강하구언,무안2,2.5,2.402,0.036,5
2022,1,2022.01.10,영산강,죽산보(영산강중류),죽산,5.7,6.33,0.073,7.4
2022,1,2022.01.10,영산강,죽산보(영산강중류),광산,6.1,8.196,0.26,8.4
2022,1,2022.01.10,영산강,죽산보(영산강중류),나주,5.6,6.736,0.076,10.1
2022,1,2022.01.10,영산강,지석천,지석천4,3.3,6.494,0.17,4.4
2022,1,2022.01.10,영산강,탐진강,탐진강5,3,2.175,0.119,3.1
2022,1,2022.01.10,영산강,황룡강,황룡강5,4,2.111,0.057,4.6
2022,1,2022.01.11,영산강,주암댐,주암댐,1.7,0.508,0.003,2.3
2022,1,2022.01.13,영산강,요천,요천3,1.8,4.309,0.018,2.6
2022,1,2022.01.17,영산강,영산강상류,광주천2,6.2,5.052,0.104,5.6
2022,1,2022.01.17,영산강,영산강상류,풍영정천2,4.1,2.891,0.08,4.1
2022,1,2022.01.17,영산강,죽산보(영산강중류),평동천,2.6,9.405,0.344,3.5
2022,1,2022.01.18,영산강,고막원천,고막원천4,6.4,3.075,0.156,3.9
2022,1,2022.01.18,영산강,영산강하류,삼포천2,3.5,5.687,0.149,6.1
2022,1,2022.01.18,영산강,영산강하류,함평,4.3,6.332,0.06,4.8
2022,1,2022.01.18,영산강,영산강하류,함평천3,3.5,6.468,0.097,5.8
2022,1,2022.01.18,영산강,영암천,영암천2,3.2,2.608,0.054,4.8
2022,1,2022.01.18,영산강,죽산보(영산강중류),영산포2,5.8,6.938,0.066,6
2022,1,2022.01.19,영산강,섬진강하류,계산,1.7,2.127,0.014,2.3
2022,1,2022.01.19,영산강,죽산보(영산강중류),문평천,1.2,3.462,0.013,1.4
2022,1,2022.01.19,영산강,죽산보(영산강중류),만봉천,2,2.54,0.123,2.3
2022,1,2022.01.19,영산강,죽산보(영산강중류),장성천2,2.5,5.656,0.412,3.1
2022,1,2022.01.19,영산강,죽산보(영산강중류),영산천,2.3,8.555,0.217,3.1
2022,1,2022.01.19,영산강,탐진강,탐진강4,3,2.53,0.108,3.2
2022,1,2022.01.20,영산강,섬진강댐,관촌,0.9,2.271,0.012,1.7
2022,1,2022.01.20,영산강,섬진강댐하류,임실,1.1,1.34,0.006,2.5
2022,1,2022.01.20,영산강,오수천,오수천2,1.7,2.401,0.013,1.9
2022,1,2022.01.20,영산강,주암댐,동복천2,1,1.057,0.023,1.1
2022,1,2022.01.17,영산강,영산강상류,우치,3.2,2.841,0.056,3.2
2022,1,2022.01.17,영산강,죽산보(영산강중류),죽산,6.5,6.28,0.057,6.6
2022,1,2022.01.17,영산강,죽산보(영산강중류),광산,6.9,9.409,0.118,6.8
2022,1,2022.01.17,영산강,죽산보(영산강중류),나주,6.7,7.693,0.095,7.6
2022,1,2022.01.17,영산강,지석천,지석천4,3.4,6.734,0.11,3.4
2022,1,2022.01.17,영산강,황룡강,황룡강5,2.6,2.253,0.07,3.1
2022,1,2022.01.18,영산강,영산강하구언,무안2,3,2.562,0.032,4
2022,1,2022.01.18,영산강,주암댐,주암댐,1.1,0.499,0.009,2
2022,1,2022.01.19,영산강,탐진강,탐진강5,2.5,2.076,0.107,2.7
2022,1,2022.01.20,영산강,요천,요천3,1.8,4.881,0.016,2.4
2022,1,2022.01.24,영산강,영산강상류,광주천2,5.7,2.121,0.054,4.5
2022,1,2022.01.24,영산강,영산강상류,풍영정천2,4.8,2.546,0.078,3.8
2022,1,2022.01.24,영산강,죽산보(영산강중류),평동천,2.7,8.366,0.354,3.2
2022,1,2022.01.25,영산강,고막원천,고막원천4,6.6,2.72,0.157,3.6
2022,1,2022.01.25,영산강,영산강하류,삼포천2,4,4.949,0.11,5.3
2022,1,2022.01.25,영산강,영산강하류,함평,4.1,6.391,0.067,6.5
2022,1,2022.01.25,영산강,영산강하류,함평천3,3.9,6.419,0.098,6.9
2022,1,2022.01.25,영산강,영암천,영암천2,3.8,2.84,0.053,4.7
2022,1,2022.01.25,영산강,죽산보(영산강중류),영산포2,6.5,6.555,0.059,6.4
2022,1,2022.01.26,영산강,섬진강하류,계산,1.5,1.981,0.018,1.7
2022,1,2022.01.26,영산강,죽산보(영산강중류),문평천,1.3,3.481,0.027,1.4
2022,1,2022.01.26,영산강,죽산보(영산강중류),만봉천,2.6,2.488,0.13,2.7
2022,1,2022.01.26,영산강,죽산보(영산강중류),장성천2,3,5.022,0.361,3.1
2022,1,2022.01.26,영산강,죽산보(영산강중류),영산천,3.1,9.86,0.279,3.2
2022,1,2022.01.26,영산강,탐진강,탐진강4,3,1.999,0.086,3.3
2022,1,2022.01.27,영산강,섬진강댐,관촌,1.4,1.995,0.015,1.6
2022,1,2022.01.27,영산강,섬진강댐하류,임실,2.2,1.144,0.013,2.3
2022,1,2022.01.27,영산강,오수천,오수천2,1.9,2.421,0.023,2.1
2022,1,2022.01.27,영산강,주암댐,동복천2,1.2,0.957,0.015,1.3
2022,1,2022.01.24,영산강,영산강상류,우치,2.4,2.469,0.101,2.7
2022,1,2022.01.24,영산강,죽산보(영산강중류),죽산,6.8,7.274,0.14,6.9
2022,1,2022.01.24,영산강,죽산보(영산강중류),광산,5.8,10.126,0.229,7.7
2022,1,2022.01.24,영산강,죽산보(영산강중류),나주,6.1,8.545,0.067,6.4
2022,1,2022.01.24,영산강,지석천,지석천4,4.1,5.175,0.072,4.5
2022,1,2022.01.24,영산강,황룡강,황룡강5,2.8,2.484,0.077,3.8
2022,1,2022.01.25,영산강,영산강하구언,무안2,2.5,2.63,0.032,4.1
2022,1,2022.01.25,영산강,주암댐,주암댐,1.4,0.467,0.012,1.8
2022,1,2022.01.26,영산강,탐진강,탐진강5,2.5,1.651,0.082,2.6
2022,1,2022.01.27,영산강,요천,요천3,2.3,5.172,0.031,2.6
2022,2,2022.02.03,영산강,영산강상류,우치,3.4,3.404,0.131,5.6
2022,2,2022.02.03,영산강,영산강하구언,무안2,2.1,2.719,0.028,4.5
2022,2,2022.02.03,영산강,요천,요천3,1.9,6.279,0.029,2.8
2022,2,2022.02.03,영산강,주암댐,주암댐,0.8,0.792,0.01,2
2022,2,2022.02.03,영산강,죽산보(영산강중류),죽산,6.2,8.144,0.102,6
2022,2,2022.02.03,영산강,죽산보(영산강중류),광산,6.5,10.986,0.226,8.1
2022,2,2022.02.03,영산강,죽산보(영산강중류),나주,6.6,10.741,0.307,8.2
2022,2,2022.02.03,영산강,지석천,지석천4,5,6.886,0.106,5.6
2022,2,2022.02.03,영산강,탐진강,탐진강5,2.7,1.883,0.088,3
2022,2,2022.02.03,영산강,황룡강,황룡강5,3.7,2.467,0.085,5
2022,2,2022.02.07,영산강,영산강상류,광주천2,5.8,5.652,0.14,6.4
2022,2,2022.02.07,영산강,영산강상류,풍영정천2,5.2,2.834,0.137,6
2022,2,2022.02.07,영산강,죽산보(영산강중류),평동천,2.5,7.126,0.236,4.2
2022,2,2022.02.08,영산강,고막원천,고막원천4,8,3.123,0.188,4.6
2022,2,2022.02.08,영산강,영산강하류,삼포천2,6.3,4.525,0.108,7.5
2022,2,2022.02.08,영산강,영산강하류,함평,4.2,6.918,0.057,5.3
2022,2,2022.02.08,영산강,영산강하류,함평천3,3.9,6.053,0.14,5.5
2022,2,2022.02.08,영산강,영암천,영암천2,3.4,2.576,0.045,5.5
2022,2,2022.02.08,영산강,죽산보(영산강중류),영산포2,5,7.59,0.067,5.4
2022,2,2022.02.09,영산강,섬진강댐,관촌,1.3,2.126,0.014,1.4
2022,2,2022.02.09,영산강,섬진강댐하류,임실,2.3,1.34,0.013,2.5
2022,2,2022.02.09,영산강,오수천,오수천2,2.1,2.356,0.022,2.1
2022,2,2022.02.09,영산강,주암댐,동복천2,1.4,1.112,0.024,1.5
2022,2,2022.02.09,영산강,죽산보(영산강중류),문평천,1.4,2.549,0.026,2.3
2022,2,2022.02.09,영산강,죽산보(영산강중류),만봉천,3,2.549,0.141,3
2022,2,2022.02.09,영산강,죽산보(영산강중류),장성천2,2.8,4.936,0.322,3.6
2022,2,2022.02.09,영산강,죽산보(영산강중류),영산천,2.6,8.105,0.21,3
2022,2,2022.02.10,영산강,섬진강하류,계산,2.1,2.047,0.021,2.6
2022,2,2022.02.10,영산강,탐진강,탐진강4,3.7,2.675,0.121,4.4
2022,2,2022.02.07,영산강,영산강상류,우치,4.3,2.608,0.099,4.7
2022,2,2022.02.07,영산강,죽산보(영산강중류),죽산,5.4,7.932,0.095,6.2
2022,2,2022.02.07,영산강,죽산보(영산강중류),광산,7.7,9.731,0.178,7.9
2022,2,2022.02.07,영산강,죽산보(영산강중류),나주,7.7,9.19,0.18,8
2022,2,2022.02.07,영산강,지석천,지석천4,4.1,5.286,0.103,4.9
2022,2,2022.02.07,영산강,황룡강,황룡강5,4.5,2.055,0.087,4.6
2022,2,2022.02.08,영산강,영산강하구언,무안2,2.4,2.738,0.1,4.6
2022,2,2022.02.08,영산강,주암댐,주암댐,1.2,0.507,0.012,2
2022,2,2022.02.09,영산강,요천,요천3,2.5,5.518,0.031,2.6
2022,2,2022.02.10,영산강,탐진강,탐진강5,2.9,2.355,0.161,3.6
2022,2,2022.02.14,영산강,영산강상류,광주천2,7.1,6.602,0.159,7.2
2022,2,2022.02.14,영산강,영산강상류,풍영정천2,6.3,2.768,0.212,5.7
2022,2,2022.02.14,영산강,죽산보(영산강중류),평동천,3.2,8.786,0.368,3.7
2022,2,2022.02.15,영산강,고막원천,고막원천4,8.9,3.527,0.259,8
2022,2,2022.02.15,영산강,영산강하류,삼포천2,5.3,6.797,0.19,5.3
2022,2,2022.02.15,영산강,영산강하류,함평,4,8.288,0.08,5.3
2022,2,2022.02.15,영산강,영산강하류,함평천3,5.6,6.825,0.102,5.8
2022,2,2022.02.15,영산강,영암천,영암천2,3.7,2.814,0.059,4.6
2022,2,2022.02.15,영산강,죽산보(영산강중류),영산포2,5.4,8.897,0.1,5.7
2022,2,2022.02.18,영산강,탐진강,탐진강4,4.2,3.507,0.207,5.1
2022,2,2022.02.23,영산강,섬진강댐,관촌,1.5,2.086,0.011,1.6
2022,2,2022.02.23,영산강,섬진강댐하류,임실,1.7,1.339,0.007,2.5
2022,2,2022.02.23,영산강,오수천,오수천2,1.5,2.209,0.019,1.6
2022,2,2022.02.23,영산강,주암댐,동복천2,1.7,0.877,0.02,1.7
2022,2,2022.02.23,영산강,죽산보(영산강중류),문평천,1.5,3.285,0.024,2
2022,2,2022.02.23,영산강,죽산보(영산강중류),만봉천,3.5,2.821,0.154,3.2
2022,2,2022.02.23,영산강,죽산보(영산강중류),장성천2,3.8,4.926,0.389,3.5
2022,2,2022.02.23,영산강,죽산보(영산강중류),영산천,3,9.082,0.301,4
2022,2,2022.02.24,영산강,섬진강하류,계산,2.2,2.126,0.033,2.6
2022,2,2022.02.14,영산강,영산강상류,우치,5.4,2.391,0.096,4.9
2022,2,2022.02.14,영산강,죽산보(영산강중류),죽산,5.8,8.802,0.085,5.9
2022,2,2022.02.14,영산강,죽산보(영산강중류),광산,7.8,9.575,0.132,7.6
2022,2,2022.02.14,영산강,죽산보(영산강중류),나주,6.4,8.791,0.161,7.4
2022,2,2022.02.14,영산강,지석천,지석천4,5.3,6.268,0.14,3.3
2022,2,2022.02.14,영산강,황룡강,황룡강5,4.1,2.218,0.104,4.4
2022,2,2022.02.15,영산강,영산강하구언,무안2,1.9,2.913,0.024,4.1
2022,2,2022.02.15,영산강,주암댐,주암댐,1.4,0.602,0.013,2.1
2022,2,2022.02.18,영산강,요천,요천3,2,5.446,0.04,2.8
2022,2,2022.02.18,영산강,탐진강,탐진강5,4.4,2.094,0.115,4.5
2022,2,2022.02.21,영산강,영산강상류,광주천2,8,6.68,0.14,6.9
2022,2,2022.02.21,영산강,영산강상류,풍영정천2,6.4,2.705,0.16,7.2
2022,2,2022.02.21,영산강,죽산보(영산강중류),평동천,2.8,9.087,0.365,3.4
2022,2,2022.02.22,영산강,고막원천,고막원천4,8.4,3.21,0.193,5.4
2022,2,2022.02.22,영산강,영산강하류,삼포천2,2.8,5.844,0.16,4.9
2022,2,2022.02.22,영산강,영산강하류,함평,4.2,8.164,0.084,5.6
2022,2,2022.02.22,영산강,영산강하류,함평천3,3.1,3.569,0.077,4.6
2022,2,2022.02.22,영산강,영암천,영암천2,3.8,2.854,0.058,5.1
2022,2,2022.02.22,영산강,죽산보(영산강중류),영산포2,4.8,8.262,0.075,5.9
2022,2,2022.02.24,영산강,탐진강,탐진강4,3.3,1.477,0.183,3.5
2022,2,2022.02.21,영산강,영산강상류,우치,5.3,2.416,0.108,4.9
2022,2,2022.02.21,영산강,죽산보(영산강중류),죽산,5.2,8.202,0.077,5.9
2022,2,2022.02.21,영산강,죽산보(영산강중류),광산,6.3,10.735,0.147,7.8
2022,2,2022.02.21,영산강,죽산보(영산강중류),나주,7.8,9.546,0.145,8
2022,2,2022.02.21,영산강,지석천,지석천4,5.6,5.851,0.12,6.1
2022,2,2022.02.21,영산강,황룡강,황룡강5,4.5,2.029,0.104,4.8
2022,2,2022.02.22,영산강,영산강하구언,무안2,3,2.92,0.032,4.7
2022,2,2022.02.22,영산강,주암댐,주암댐,1.3,0.489,0.01,2
2022,2,2022.02.23,영산강,요천,요천3,1.6,5.92,0.025,1.6
2022,2,2022.02.24,영산강,탐진강,탐진강5,5.7,2.44,0.155,6
2022,2,2022.02.28,영산강,영산강상류,광주천2,8.8,7.316,0.187,8.6
2022,2,2022.02.28,영산강,영산강상류,풍영정천2,9.7,2.697,0.217,9.2
2022,2,2022.02.28,영산강,죽산보(영산강중류),평동천,3.3,9.958,0.495,5.1
2022,2,2022.02.28,영산강,영산강상류,우치,5.5,2.467,0.133,4.9
2022,2,2022.02.28,영산강,죽산보(영산강중류),죽산,5.5,8.363,0.109,5.9
2022,2,2022.02.28,영산강,죽산보(영산강중류),광산,9.2,9.996,0.135,8.3
2022,2,2022.02.28,영산강,죽산보(영산강중류),나주,7.2,9.326,0.117,7.8
2022,2,2022.02.28,영산강,지석천,지석천4,5.8,5.692,0.134,6
2022,2,2022.02.28,영산강,황룡강,황룡강5,5.5,2.093,0.106,4.8
2022,3,2022.03.02,영산강,고막원천,고막원천4,11.4,3.488,0.251,6.6
2022,3,2022.03.02,영산강,영산강하구언,무안2,2.3,3.138,0.03,4.3
2022,3,2022.03.02,영산강,영산강하류,삼포천2,4.3,5.617,0.158,6.8
2022,3,2022.03.02,영산강,영산강하류,함평,3.3,8.023,0.07,5.8
2022,3,2022.03.02,영산강,영산강하류,함평천3,5.3,6.781,0.12,6.4
2022,3,2022.03.02,영산강,영암천,영암천2,3.4,2.929,0.073,5.2
2022,3,2022.03.02,영산강,주암댐,주암댐,0.6,0.517,0.01,2.1
2022,3,2022.03.02,영산강,죽산보(영산강중류),영산포2,3.4,7.744,0.069,5.8
2022,3,2022.03.03,영산강,섬진강댐,관촌,1.8,2.023,0.017,2
2022,3,2022.03.03,영산강,섬진강댐하류,임실,1.5,1.373,0.011,2.5
2022,3,2022.03.03,영산강,오수천,오수천2,2.6,2.079,0.025,2.6
2022,3,2022.03.03,영산강,요천,요천3,4.3,6.284,0.037,3.8
2022,3,2022.03.03,영산강,주암댐,동복천2,1.9,0.997,0.024,2
2022,3,2022.03.03,영산강,죽산보(영산강중류),문평천,2.5,3.641,0.05,2.9
2022,3,2022.03.03,영산강,죽산보(영산강중류),만봉천,4.8,2.416,0.169,4.9
2022,3,2022.03.03,영산강,죽산보(영산강중류),장성천2,5.2,7.549,0.925,6
2022,3,2022.03.03,영산강,죽산보(영산강중류),영산천,3.5,9.245,0.314,5
2022,3,2022.03.04,영산강,섬진강하류,계산,2.2,1.954,0.03,3.1
2022,3,2022.03.04,영산강,탐진강,탐진강4,5.5,2.39,0.14,5.5
2022,3,2022.03.04,영산강,탐진강,탐진강5,7.4,1.734,0.19,5.7
2022,3,2022.03.07,영산강,영산강상류,우치,5.2,2.348,0.149,6.5
2022,3,2022.03.07,영산강,영산강상류,광주천2,6.4,5.939,0.164,7.8
2022,3,2022.03.07,영산강,영산강상류,풍영정천2,8.1,2.646,0.266,10.1
2022,3,2022.03.07,영산강,죽산보(영산강중류),죽산,5.5,8.982,0.09,6
2022,3,2022.03.07,영산강,죽산보(영산강중류),평동천,4,8.272,0.315,5.2
2022,3,2022.03.07,영산강,죽산보(영산강중류),광산,8.4,10.095,0.163,9.4
2022,3,2022.03.07,영산강,죽산보(영산강중류),나주,6.2,9.933,0.134,7.2
2022,3,2022.03.07,영산강,지석천,지석천4,6,5.485,0.177,7.2
2022,3,2022.03.07,영산강,황룡강,황룡강5,6,1.915,0.105,5.4
2022,3,2022.03.08,영산강,고막원천,고막원천4,10.6,3.186,0.262,6.3
2022,3,2022.03.08,영산강,영산강하구언,무안2,3.1,3.048,0.031,4.1
2022,3,2022.03.08,영산강,영산강하류,삼포천2,5.9,5.303,0.15,6.7
2022,3,2022.03.08,영산강,영산강하류,함평,3.6,7.469,0.074,5.4
2022,3,2022.03.08,영산강,영산강하류,함평천3,5.2,6.202,0.12,6.7
2022,3,2022.03.08,영산강,영암천,영암천2,3.8,2.812,0.078,5.1
2022,3,2022.03.08,영산강,주암댐,주암댐,1.4,0.516,0.011,2.1
2022,3,2022.03.08,영산강,죽산보(영산강중류),영산포2,4.5,8.316,0.091,5.8
2022,3,2022.03.10,영산강,섬진강댐,관촌,1.6,1.923,0.018,1.9
2022,3,2022.03.10,영산강,섬진강댐하류,임실,0.9,1.351,0.015,2.5
2022,3,2022.03.10,영산강,오수천,오수천2,2.9,1.682,0.03,2.8
2022,3,2022.03.10,영산강,요천,요천3,3.5,5.825,0.038,3.7
2022,3,2022.03.10,영산강,주암댐,동복천2,2.2,0.84,0.03,2.3
2022,3,2022.03.10,영산강,죽산보(영산강중류),문평천,1.3,2.963,0.033,1.8
2022,3,2022.03.10,영산강,죽산보(영산강중류),만봉천,5.2,2.125,0.215,6.2
2022,3,2022.03.10,영산강,죽산보(영산강중류),장성천2,5,5.257,0.385,6.6
2022,3,2022.03.10,영산강,죽산보(영산강중류),영산천,2.2,7.944,0.273,4.3
2022,3,2022.03.11,영산강,섬진강하류,계산,2,1.808,0.107,3
2022,3,2022.03.11,영산강,탐진강,탐진강4,3.5,1.888,0.051,5.7
2022,3,2022.03.11,영산강,탐진강,탐진강5,4,1.879,0.03,6
2022,3,2022.03.14,영산강,영산강상류,우치,4.6,2.733,0.156,4.3
2022,3,2022.03.14,영산강,영산강상류,광주천2,9.3,5.492,0.305,9.5
2022,3,2022.03.14,영산강,영산강상류,풍영정천2,9.6,3.428,0.207,10.4
2022,3,2022.03.14,영산강,죽산보(영산강중류),죽산,6.5,9.101,0.12,6.4
2022,3,2022.03.14,영산강,죽산보(영산강중류),평동천,7.3,6.996,0.453,8.6
2022,3,2022.03.14,영산강,죽산보(영산강중류),광산,7.7,12.947,0.252,7.5
2022,3,2022.03.14,영산강,죽산보(영산강중류),나주,6,10.673,0.146,6.9
2022,3,2022.03.14,영산강,지석천,지석천4,7.7,4.05,0.179,6.7
2022,3,2022.03.14,영산강,황룡강,황룡강5,8.4,3.117,0.21,5.3
2022,3,2022.03.15,영산강,고막원천,고막원천4,5.2,3.014,0.218,6.1
2022,3,2022.03.15,영산강,영산강하구언,무안2,1.9,3.169,0.031,4.5
2022,3,2022.03.15,영산강,영산강하류,삼포천2,4.7,5.964,0.214,5.4
2022,3,2022.03.15,영산강,영산강하류,함평,5.5,7.875,0.085,6.2
2022,3,2022.03.15,영산강,영산강하류,함평천3,6.5,4.75,0.169,7.7
2022,3,2022.03.15,영산강,영암천,영암천2,3.9,2.449,0.088,5.6
2022,3,2022.03.15,영산강,주암댐,주암댐,0.6,0.553,0.013,1.9
2022,3,2022.03.15,영산강,죽산보(영산강중류),영산포2,4.6,8.73,0.089,6
2022,3,2022.03.16,영산강,섬진강댐,관촌,1.5,2.103,0.021,1.9
2022,3,2022.03.16,영산강,섬진강댐하류,임실,0.8,1.321,0.012,2.3
2022,3,2022.03.16,영산강,오수천,오수천2,2.8,2.475,0.042,4.1
2022,3,2022.03.16,영산강,요천,요천3,3.5,4.097,0.048,3.9
2022,3,2022.03.16,영산강,주암댐,동복천2,1.8,0.906,0.044,2.2
2022,3,2022.03.16,영산강,죽산보(영산강중류),문평천,1.6,2.858,0.04,2.3
2022,3,2022.03.16,영산강,죽산보(영산강중류),만봉천,8.3,2.584,0.258,6.6
2022,3,2022.03.16,영산강,죽산보(영산강중류),장성천2,4.7,4.748,0.541,7.4
2022,3,2022.03.16,영산강,죽산보(영산강중류),영산천,3.7,7.353,0.381,5.9
2022,3,2022.03.17,영산강,섬진강하류,계산,2.6,2.075,0.071,3.6
2022,3,2022.03.17,영산강,탐진강,탐진강4,4.2,2.061,0.111,4.6
2022,3,2022.03.17,영산강,탐진강,탐진강5,5.7,2.438,0.291,5.5
2022,3,2022.03.21,영산강,영산강상류,우치,4.6,2.907,0.113,5.1
2022,3,2022.03.21,영산강,영산강상류,광주천2,4,6.003,0.15,5.7
2022,3,2022.03.21,영산강,영산강상류,풍영정천2,3.9,3.404,0.194,6.2
2022,3,2022.03.21,영산강,죽산보(영산강중류),죽산,4.6,9.216,0.125,6.4
2022,3,2022.03.21,영산강,죽산보(영산강중류),평동천,5.3,5.942,0.332,6.9
2022,3,2022.03.21,영산강,죽산보(영산강중류),광산,6.1,8.093,0.265,6.4
2022,3,2022.03.21,영산강,죽산보(영산강중류),나주,5.6,8.567,0.217,7
2022,3,2022.03.21,영산강,지석천,지석천4,9.5,3.552,0.172,7.1
2022,3,2022.03.21,영산강,황룡강,황룡강5,6.5,2.146,0.109,4.6
2022,3,2022.03.22,영산강,고막원천,고막원천4,4.2,3.282,0.184,5.2
2022,3,2022.03.22,영산강,영산강하구언,무안2,3.1,3.467,0.04,5.5
2022,3,2022.03.22,영산강,영산강하류,삼포천2,4.5,8.331,0.37,7.5
2022,3,2022.03.22,영산강,영산강하류,함평,4.5,8.52,0.091,6.3
2022,3,2022.03.22,영산강,영산강하류,함평천3,5.8,6.498,0.145,8.1
2022,3,2022.03.22,영산강,영암천,영암천2,5.4,4.03,0.097,6.2
